processo,setor,ordem,data,resumo,desc_folha
002062/2024,DAE_SEI,47,08/01/2025,Tramitacao_Processo_Administrativa,False
002564/2024,DAE_SEI,55,08/01/2025,Tramitacao_Processo_Administrativa,False
003380/2024,DAE_SEI,68,08/01/2025,Tramitacao_Processo_Administrativa,False
005310/2017,DE,11,25/05/2017,Termo de Apensamento,False
005310/2017,DE,27,05/07/2018,Termo de Apensamento,False
000101/2022,DE,46,20/03/2024,Processo_distribuicao_relator_TCE,False
000115/2022,DE,46,20/03/2024,Processo_distribuicao_relator_TCE,False
000119/2022,DE,46,20/03/2024,Processo_distribuicao_relator_TCE,False
000123/2022,DE,44,20/03/2024,Processo_distribuicao_relator_TCE,False
000134/2022,DE,64,20/03/2024,Processo_distribuicao_relator_TCE,False
003006/2022,DE,46,20/03/2024,Processo_distribuicao_relator_TCE,False
000142/2023,DE,58,20/03/2024,Processo_distribuicao_relator_TCE,False
000101/2022,DE_EXP,66,26/09/2025,Notificação nº 001531/2025 - DE - INSTITUTO DE PREVIDÊNCIA DOS SERVIDORES DO ESTADO DO RN - IPERN,False
000119/2022,DE_EXP,53,07/10/2025,Notificação nº 001527/2025 - DE - INSTITUTO DE PREVIDÊNCIA DOS SERVIDORES DO ESTADO DO RN - IPERN,False
000123/2022,DE_EXP,51,07/10/2025,Notificação nº 001528 - DE - INSTITUTO DE PREVIDÊNCIA DOS SERVIDORES DO ESTADO DO RN - IPERN,False
000115/2022,DE_EXP,59,07/10/2025,Notificação nº 001590/2025 - DE - INSTITUTO DE PREVIDÊNCIA DOS SERVIDORES DO ESTADO DO RN - IPERN,False
002010/2024,DAE_SEI,58,22/02/2024,Evento do Processo Original,False
002010/2024,DAE_SEI,59,13/03/2024,Evento do Processo Original,False
002010/2024,DAE_SEI,60,18/03/2024,Evento do Processo Original,False
002010/2024,DAE_SEI,61,06/05/2024,Evento do Processo Original,False
002010/2024,DAE_SEI,62,07/05/2024,Evento do Processo Original,False
002010/2024,DAE_SEI,63,21/05/2024,Certidão de Inscrição no Cadastro Informativo de Créditos não Quitados,False
002062/2024,DAE_SEI,2,15/02/2018,Evento do Processo Original,False
002062/2024,DAE_SEI,3,16/05/2018,Evento do Processo Original,False
002062/2024,DAE_SEI,4,26/07/2019,Evento do Processo Original,False
002062/2024,DAE_SEI,5,10/12/2020,Evento do Processo Original,False
002062/2024,DAE_SEI,6,17/12/2020,Evento do Processo Original,False
002062/2024,DAE_SEI,7,10/05/2021,Evento do Processo Original,False
002062/2024,DAE_SEI,8,27/07/2021,Evento do Processo Original,False
002062/2024,DAE_SEI,9,27/07/2021,Evento do Processo Original,False
002062/2024,DAE_SEI,10,17/08/2021,Evento do Processo Original,False
002062/2024,DAE_SEI,11,18/08/2021,Evento do Processo Original,False
002062/2024,DAE_SEI,12,23/08/2021,Evento do Processo Original,False
002062/2024,DAE_SEI,13,24/08/2021,Evento do Processo Original,False
002062/2024,DAE_SEI,14,24/08/2021,Evento do Processo Original,False
002062/2024,DAE_SEI,15,13/09/2021,Evento do Processo Original,False
002062/2024,DAE_SEI,16,16/09/2021,Evento do Processo Original,False
002062/2024,DAE_SEI,17,13/10/2021,Evento do Processo Original,False
002062/2024,DAE_SEI,18,13/10/2021,Evento do Processo Original,False
002062/2024,DAE_SEI,19,13/10/2021,Evento do Processo Original,False
002062/2024,DAE_SEI,20,13/10/2021,Evento do Processo Original,False
002062/2024,DAE_SEI,21,13/10/2021,Evento do Processo Original,False
002062/2024,DAE_SEI,22,03/09/2021,Evento do Processo Original,False
002062/2024,DAE_SEI,23,18/10/2021,Evento do Processo Original,False
002062/2024,DAE_SEI,24,25/11/2021,Evento do Processo Original,False
002062/2024,DAE_SEI,25,25/11/2021,Evento do Processo Original,False
002062/2024,DAE_SEI,26,04/04/2022,Evento do Processo Original,False
002062/2024,DAE_SEI,27,04/04/2022,Evento do Processo Original,False
002062/2024,DAE_SEI,28,07/04/2022,Evento do Processo Original,False
002062/2024,DAE_SEI,29,11/04/2022,Evento do Processo Original,False
002062/2024,DAE_SEI,30,26/04/2022,Evento do Processo Original,False
002062/2024,DAE_SEI,31,06/06/2022,Evento do Processo Original,False
002062/2024,DAE_SEI,32,06/06/2022,Evento do Processo Original,False
002062/2024,DAE_SEI,33,27/07/2022,Evento do Processo Original,False
002062/2024,DAE_SEI,34,02/02/2024,Evento do Processo Original,False
002062/2024,DAE_SEI,35,06/02/2024,Evento do Processo Original,False
002062/2024,DAE_SEI,36,16/02/2024,Evento do Processo Original,False
002062/2024,DAE_SEI,37,20/03/2024,Evento do Processo Original,False
002062/2024,DAE_SEI,38,22/03/2024,Evento do Processo Original,False
002062/2024,DAE_SEI,39,07/06/2024,Certidão de Inscrição no Cadastro Informativo de Créditos não Quitados,False
005310/2017,DAG,68,12/04/2022,À COFIN...,False
005310/2017,DAG,70,13/04/2022,Ao GCREN,False
005310/2017,DE,15,05/09/2017,Termo de Apensamento,False
002701/2022,DE,51,25/06/2024,Processo Distribuído ao Relator,False
000133/2022,DE,47,02/01/2025,Capa,False
002701/2022,DE,55,02/01/2025,Capa,False
003064/2022,DE,67,02/01/2025,Capa,False
003668/2022,DE,68,02/01/2025,Capa,False
003687/2022,DE,67,02/01/2025,Capa,False
003690/2022,DE,76,02/01/2025,Capa,False
003709/2022,DE,76,02/01/2025,Capa,False
000101/2022,DE,56,02/01/2025,Capa,False
000115/2022,DE,49,02/01/2025,Capa,False
003709/2022,DE,79,11/01/2025,Capa,False
000101/2022,DE,59,11/01/2025,Capa,False
000115/2022,DE,52,11/01/2025,Capa,False
000133/2022,DE,50,11/01/2025,Capa,False
002701/2022,DE,57,11/01/2025,Capa,False
003668/2022,DE,71,11/01/2025,Capa,False
003687/2022,DE,70,11/01/2025,Capa,False
003690/2022,DE,79,11/01/2025,Capa,False
003064/2022,DE,70,11/01/2025,Capa,False
000130/2023,DE_EXP,73,14/01/2025,Certidão Diretoria de Expediente,False
000133/2022,GCPRO,46,05/02/2024,Acolho o encaminhamento do Parecer Ministerial e determino o envio a DAE para prosseguimento do feito..........,False
002701/2022,GCPRO,53,02/07/2024,Termo de desapensamento,False
002701/2022,GCPRO,54,02/07/2024,...,False
005310/2017,GCREN,80,20/10/2025,Despacho DAE - Execução...,False
005310/2017,GCREN,82,10/11/2025,DESPACHO...,False
002564/2024,DAE_SEI,18,03/09/2021,Evento do Processo Original,False
002564/2024,DAE_SEI,19,04/10/2021,Evento do Processo Original,False
002564/2024,DAE_SEI,20,04/10/2021,Evento do Processo Original,False
002564/2024,DAE_SEI,21,27/10/2021,Evento do Processo Original,False
002564/2024,DAE_SEI,22,27/10/2021,Evento do Processo Original,False
002564/2024,DAE_SEI,23,27/10/2021,Evento do Processo Original,False
002564/2024,DAE_SEI,24,27/10/2021,Evento do Processo Original,False
002564/2024,DAE_SEI,25,27/10/2021,Evento do Processo Original,False
002564/2024,DAE_SEI,26,03/11/2021,Evento do Processo Original,False
002564/2024,DAE_SEI,27,25/11/2021,Evento do Processo Original,False
002564/2024,DAE_SEI,28,10/12/2021,Evento do Processo Original,False
002564/2024,DAE_SEI,29,04/04/2022,Evento do Processo Original,False
002564/2024,DAE_SEI,30,04/04/2022,Evento do Processo Original,False
002564/2024,DAE_SEI,31,04/04/2022,Evento do Processo Original,False
002564/2024,DAE_SEI,32,05/04/2022,Evento do Processo Original,False
002564/2024,DAE_SEI,33,11/04/2022,Evento do Processo Original,False
002564/2024,DAE_SEI,34,15/06/2022,Evento do Processo Original,False
002564/2024,DAE_SEI,35,15/06/2022,Evento do Processo Original,False
002564/2024,DAE_SEI,36,27/07/2022,Evento do Processo Original,False
002564/2024,DAE_SEI,37,01/08/2022,Evento do Processo Original,False
002564/2024,DAE_SEI,38,12/08/2022,Evento do Processo Original,False
002564/2024,DAE_SEI,39,17/11/2022,Evento do Processo Original,False
002564/2024,DAE_SEI,40,17/11/2022,Evento do Processo Original,False
002564/2024,DAE_SEI,41,06/03/2023,Evento do Processo Original,False
002564/2024,DAE_SEI,42,07/02/2024,Evento do Processo Original,False
002564/2024,DAE_SEI,43,08/02/2024,Evento do Processo Original,False
002564/2024,DAE_SEI,44,28/02/2024,Evento do Processo Original,False
002564/2024,DAE_SEI,45,20/03/2024,Evento do Processo Original,False
002564/2024,DAE_SEI,46,26/04/2024,Evento do Processo Original,False
002564/2024,DAE_SEI,47,11/06/2024,Certidão de Inscrição no Cadastro Informativo de Créditos não Quitados,False
002062/2024,DAE_SEI,40,14/06/2024,Informação de Protesto de Dívida,False
002564/2024,DAE_SEI,48,14/06/2024,Informação de Protesto de Dívida,False
002062/2024,DAE_SEI,41,20/06/2024,Informação de Protesto de Dívida,False
002564/2024,DAE_SEI,49,26/06/2024,Informação de Protesto de Dívida,False
000101/2022,DAE_SEI,53,12/07/2024,PROTESTO SEM ÊXITO...,False
000142/2023,DAE_SEI,66,12/07/2024,PROTESTO SEM ÊXITO...,False
000142/2023,DAE_SEI,67,12/07/2024,Certidão de Inscrição no Cadastro Informativo de Créditos não Quitados,False
005310/2017,DE,16,20/10/2017,Termo de Apensamento,False
005310/2017,DE,36,08/11/2018,Termo de Apensamento,False
000133/2022,DE,44,02/02/2024,Processo Distribuído ao Relator,False
002701/2022,DIP_SOBR,62,05/09/2025,Deliberação do Relator.,False
003380/2024,DIP_SOBR,72,17/06/2026,Ao Relator para deliberação.,False
005310/2017,GCREN,51,30/01/2020,...,False
005310/2017,GCREN,57,18/02/2020,DESPACHO...,False
005310/2017,GCREN,62,17/09/2020,...,False
005310/2017,GCREN,67,01/04/2022,...,False
000134/2022,PROC,60,01/09/2022,Processo Distribuído ao Procurador,False
000123/2022,PROC,40,01/09/2022,Processo Distribuído ao Procurador,False
000119/2022,PROC,42,01/09/2022,Processo Distribuído ao Procurador,False
000115/2022,PROC,42,01/09/2022,Processo Distribuído ao Procurador,False
003006/2022,PROC,42,01/09/2022,Processo Distribuído ao Procurador,False
003380/2024,DAE_SEI,62,15/07/2024,Evento do Processo Original,False
003380/2024,DAE_SEI,63,17/07/2024,Evento do Processo Original,False
003380/2024,DAE_SEI,64,02/09/2024,Evento do Processo Original,False
003380/2024,DAE_SEI,65,02/09/2024,Evento do Processo Original,False
003380/2024,DAE_SEI,67,01/10/2024,Certidão de Inscrição no Cadastro Informativo de Créditos não Quitados,False
005310/2017,DE,25,11/05/2018,Termo de Apensamento,False
000133/2022,DE,48,02/01/2025,Processo_distribuicao_relator_TCE,False
002701/2022,DE,56,02/01/2025,Processo_distribuicao_relator_TCE,False
003064/2022,DE,68,02/01/2025,Processo_distribuicao_relator_TCE,False
003668/2022,DE,69,02/01/2025,Processo_distribuicao_relator_TCE,False
003687/2022,DE,68,02/01/2025,Processo_distribuicao_relator_TCE,False
003690/2022,DE,77,02/01/2025,Processo_distribuicao_relator_TCE,False
003709/2022,DE,77,02/01/2025,Processo_distribuicao_relator_TCE,False
000130/2023,DE,69,02/01/2025,Capa,False
000130/2023,DE,70,02/01/2025,Processo_distribuicao_relator_TCE,False
000421/2024,DE,49,02/01/2025,Capa,False
000421/2024,DE,50,02/01/2025,Processo_distribuicao_relator_TCE,False
002010/2024,DE,64,02/01/2025,Capa,False
002010/2024,DE,65,02/01/2025,Processo_distribuicao_relator_TCE,False
000101/2022,DE,57,02/01/2025,Processo_distribuicao_relator_TCE,False
000115/2022,DE,50,02/01/2025,Processo_distribuicao_relator_TCE,False
000133/2022,DE,45,02/02/2024,Capa,False
000119/2022,DE_MANDA,52,16/09/2025,Notificação de responsável por desconto de dívida em folha de pagamento..................................................................................,False
000123/2022,DE_MANDA,50,16/09/2025,Notificação de responsável por desconto de dívida em folha de pagamento..................................................................................,False
000101/2022,DE_MANDA,65,17/09/2025,Notificação de responsável por desconto de dívida em folha de pagamento..................................................................................,False
000115/2022,DE_MANDA,58,22/09/2025,Notificação de responsável por desconto de dívida em folha de pagamento..................................................................................,False
000101/2022,PROC_EXE,54,15/07/2024,Quota. Desconto em folha. Remessa para DAE.....................,True
000142/2023,PROC_EXE,68,15/07/2024,Quota. Desconto em folha. Remessa para DAE.....................,True
002062/2024,PROC_EXE,45,16/08/2024,Quota. Desconto em folha. Remessa para DAE.....................,True
002564/2024,PROC_EXE,53,16/08/2024,Quota. Desconto em folha. Remessa para DAE.....................,True
000130/2023,PROC_EXE,75,26/02/2025,Quota. Monitoramento do desconto em folha...,True
003659/2022,CCD,75,17/04/2026,Certidão de Inscrição no Cadastro Informativo de Créditos não Quitados,False
003023/2022,CCD,66,17/04/2026,Certidão de Inscrição no Cadastro Informativo de Créditos não Quitados,False
003023/2022,CCD,67,24/04/2026,Ao Relator para deliberação.,False
003659/2022,CCD,76,24/04/2026,Ao Relator para deliberação.,False
000133/2022,CCD,57,25/05/2026,Certidão de Inscrição no Cadastro Informativo de Créditos não Quitados,False
000101/2022,CCD,69,18/06/2026,Informação instrutiva....,False
002062/2024,CCD,48,19/06/2026,Informação instrutiva....,False
003006/2022,CCD,50,19/06/2026,Informação instrutiva....,False
002564/2024,CCD,59,15/07/2026,Informação instrutiva....,False
003380/2024,CCD,73,17/07/2026,Informação instrutiva....,False
000119/2022,CCD,56,21/07/2026,Informação instrutiva....,False
000134/2022,CCD,70,21/07/2026,Informação instrutiva....,False
003006/2022,CCD,52,21/07/2026,Informação instrutiva....,False
003709/2022,CCD,84,21/07/2026,Informação instrutiva....,False
005310/2017,DAE_MANDA,7,25/04/2017,Notificação de responsável por desconto de dívida em folha de pagamento......................................................................,False
005310/2017,DAE_MANDA,8,25/04/2017,Notificação de responsável por desconto de dívida em folha de pagamento......................................................................,False
003078/2022,DAE_SEI,55,30/06/2023,Impossibilidade do deconto em folha - ADI 0808846-43.2020.8.200000...,False
003064/2022,DAE_SEI,58,04/07/2023,Impossibilidade do deconto em folha - ADI 0808846-43.2020.8.200000...,False
003078/2022,DAE_SEI,58,13/09/2023,IMPOSSIBILIDADE DE DECONTO EM FOLHA,False
000130/2023,DAE_SEI,55,14/09/2023,Impossibilidade do deconto em folha - ADI 0808846-43.2020.8.200000...,False
003064/2022,DAE_SEI,61,18/09/2023,Informação de Protesto de Dívida,False
003078/2022,DAE_SEI,59,18/09/2023,Informação de Protesto de Dívida,False
005310/2017,DAE_SEI,5,20/04/2017,Certidão de Inscrição no Cadastro Informativo de Créditos não Quitados,False
005310/2017,DE,14,08/08/2017,Termo de Apensamento,False
005310/2017,DE,34,10/08/2018,Termo de Apensamento,False
000101/2022,DE_EXP,67,04/12/2025,Certidão Diretoria de Expediente,False
000123/2022,DE_EXP,52,17/12/2025,Certidão Diretoria de Expediente,False
000115/2022,DE_EXP,60,17/12/2025,Certidão Diretoria de Expediente,False
000119/2022,DE_EXP,54,17/12/2025,Certidão Diretoria de Expediente,False
003078/2022,GCCTH,56,03/07/2023,Despacho...,False
003064/2022,GCCTH,59,04/07/2023,Despacho...,False
000130/2023,GCCTH,56,18/09/2023,Despacho. DAE....,False
003023/2022,GCCTH,58,11/10/2023,Despacho. DAE....,False
003659/2022,GCCTH,67,11/10/2023,Despacho. DAE....,False
000115/2022,DE,54,12/01/2025,Capa,False
000115/2022,DE,55,12/01/2025,Processo_distribuicao_relator_TCE,False
000133/2022,DE,52,12/01/2025,Capa,False
000133/2022,DE,53,12/01/2025,Processo_distribuicao_relator_TCE,False
002701/2022,DE,59,12/01/2025,Capa,False
002701/2022,DE,60,12/01/2025,Processo_distribuicao_relator_TCE,False
003064/2022,DE,72,12/01/2025,Capa,False
003064/2022,DE,73,12/01/2025,Processo_distribuicao_relator_TCE,False
003668/2022,DE,73,12/01/2025,Capa,False
003668/2022,DE,74,12/01/2025,Processo_distribuicao_relator_TCE,False
003687/2022,DE,72,12/01/2025,Capa,False
003687/2022,DE,73,12/01/2025,Processo_distribuicao_relator_TCE,False
003690/2022,DE,81,12/01/2025,Capa,False
003690/2022,DE,82,12/01/2025,Processo_distribuicao_relator_TCE,False
003709/2022,DE,81,12/01/2025,Capa,False
003709/2022,DE,82,12/01/2025,Processo_distribuicao_relator_TCE,False
000101/2022,DE,45,20/03/2024,Capa,False
000115/2022,DE,45,20/03/2024,Capa,False
000119/2022,DE,45,20/03/2024,Capa,False
000123/2022,DE,43,20/03/2024,Capa,False
000134/2022,DE,63,20/03/2024,Capa,False
003006/2022,DE,45,20/03/2024,Capa,False
000142/2023,DE,57,20/03/2024,Capa,False
000133/2022,PROC,42,18/04/2022,Processo Distribuído ao Procurador,False
000130/2023,PROC_EXE,63,01/02/2024,Quota. Desconto em folha. Remessa para DAE.....................,True
003064/2022,PROC_EXE,65,01/02/2024,Quota. Desconto em folha. Remessa para DAE.....................,True
003078/2022,PROC_EXE,63,01/02/2024,Quota. Desconto em folha. Remessa para DAE.....................,True
000123/2022,PROC_EXE,41,01/02/2024,Quota. Desconto em folha. Remessa para DAE.....................,True
000134/2022,PROC_EXE,61,01/02/2024,Quota. Desconto em folha. Remessa para DAE.....................,True
003006/2022,PROC_EXE,43,01/02/2024,Quota. Desconto em folha. Remessa para DAE.....................,True
000115/2022,PROC_EXE,43,01/02/2024,Quota. Desconto em folha. Remessa para DAE.....................,True
000119/2022,PROC_EXE,43,01/02/2024,Quota. Desconto em folha. Remessa para DAE.....................,True
000133/2022,PROC_EXE,43,01/02/2024,Quota. Desconto em folha. Remessa para DAE.....................,True
003023/2022,PROC_EXE,63,26/02/2024,Quota. Desconto em folha. Remessa para DAE.....................,True
003659/2022,PROC_EXE,72,26/02/2024,Quota. Desconto em folha. Remessa para DAE.....................,True
000421/2024,DAE_SEI,20,03/05/2021,Evento do Processo Original,False
000421/2024,DAE_SEI,21,01/07/2021,Evento do Processo Original,False
000421/2024,DAE_SEI,22,01/07/2021,Evento do Processo Original,False
000421/2024,DAE_SEI,23,01/07/2021,Evento do Processo Original,False
000421/2024,DAE_SEI,24,01/07/2021,Evento do Processo Original,False
000421/2024,DAE_SEI,25,02/08/2021,Evento do Processo Original,False
000421/2024,DAE_SEI,26,02/12/2021,Evento do Processo Original,False
000421/2024,DAE_SEI,27,15/12/2021,Evento do Processo Original,False
000421/2024,DAE_SEI,28,16/12/2021,Evento do Processo Original,False
000421/2024,DAE_SEI,29,25/02/2022,Evento do Processo Original,False
000421/2024,DAE_SEI,30,28/03/2022,Evento do Processo Original,False
000421/2024,DAE_SEI,31,09/06/2022,Evento do Processo Original,False
000421/2024,DAE_SEI,32,14/06/2022,Evento do Processo Original,False
000421/2024,DAE_SEI,33,22/06/2022,Evento do Processo Original,False
000421/2024,DAE_SEI,34,22/06/2022,Evento do Processo Original,False
000421/2024,DAE_SEI,35,22/06/2022,Evento do Processo Original,False
000421/2024,DAE_SEI,36,28/06/2022,Evento do Processo Original,False
000421/2024,DAE_SEI,37,04/07/2022,Evento do Processo Original,False
000421/2024,DAE_SEI,38,04/07/2022,Evento do Processo Original,False
000421/2024,DAE_SEI,39,12/08/2022,Evento do Processo Original,False
000421/2024,DAE_SEI,40,16/08/2022,Evento do Processo Original,False
000421/2024,DAE_SEI,41,25/08/2022,Evento do Processo Original,False
000421/2024,DAE_SEI,42,31/08/2022,Evento do Processo Original,False
000421/2024,DAE_SEI,43,09/02/2024,Evento do Processo Original,False
000421/2024,DAE_SEI,44,09/02/2024,Evento do Processo Original,False
000421/2024,DAE_SEI,45,09/02/2024,Evento do Processo Original,False
000421/2024,DAE_SEI,46,09/02/2024,Evento do Processo Original,False
000421/2024,DAE_SEI,47,09/02/2024,Evento do Processo Original,False
000421/2024,DAE_SEI,48,15/02/2024,Certidão de Inscrição no Cadastro Informativo de Créditos não Quitados,False
003659/2022,DAE_SEI,71,23/02/2024,PROTESTO SEM ÊXITO...,False
003023/2022,DAE_SEI,62,23/02/2024,PROTESTO SEM ÊXITO...,False
000101/2022,DAE_SEI,44,20/03/2024,Cancelamento de Dívida,False
000142/2023,DAE_SEI,59,26/03/2024,Cancelamento de Dívida,False
000142/2023,DAE_SEI,60,26/03/2024,Certidão de Inscrição no Cadastro Informativo de Créditos não Quitados,False
000101/2022,DAE_SEI,48,03/04/2024,Informação de Protesto de Dívida,False
000142/2023,DAE_SEI,62,03/04/2024,Informação de Protesto de Dívida,False
000101/2022,DAE_SEI,49,23/04/2024,Informação de Protesto de Dívida,False
000142/2023,DAE_SEI,63,23/04/2024,Informação de Protesto de Dívida,False
000142/2023,GCAED,69,23/07/2024,DESPACHO GERAL...,False
002564/2024,GCAED,54,10/10/2024,DESPACHO GERAL...,False
002062/2024,GCAED,46,23/10/2024,DESPACHO GERAL...,False
000101/2022,GCAED,55,24/10/2024,DESPACHO GERAL...,False
003380/2024,GCAED,71,11/12/2025,,False
000130/2023,GCCTH,64,02/02/2024,Despacho DAE...,False
003064/2022,GCCTH,66,02/02/2024,Despacho DAE...,False
003078/2022,GCCTH,64,02/02/2024,Despacho DAE...,False
003659/2022,GCCTH,73,27/02/2024,Despacho...,False
003023/2022,GCCTH,64,27/02/2024,Despacho...,False
003659/2022,GCCTH,77,06/05/2026,Despacho. DIP. DE...,False
003023/2022,GCCTH,68,06/05/2026,Despacho. DIP. DE.......,False
005310/2017,GCREN,71,08/05/2023,"Constatado o reiterado descumprimento, aplique-se ao gestor a multa diária prevista.",False
005310/2017,GCREN,72,06/02/2024,PUBLICAÇÃO DESPACHO (DE ORDEM) PRESCRIÇÃO DIÁRIO ELETRONICO..............................................................................................,False
003709/2022,DAE_SEI,31,06/05/2021,Evento do Processo Original,False
003709/2022,DAE_SEI,32,01/07/2021,Evento do Processo Original,False
003709/2022,DAE_SEI,33,01/07/2021,Evento do Processo Original,False
003709/2022,DAE_SEI,34,01/07/2021,Evento do Processo Original,False
003709/2022,DAE_SEI,35,01/07/2021,Evento do Processo Original,False
003709/2022,DAE_SEI,36,21/07/2021,Evento do Processo Original,False
003709/2022,DAE_SEI,37,02/08/2021,Evento do Processo Original,False
003709/2022,DAE_SEI,38,14/12/2021,Evento do Processo Original,False
003709/2022,DAE_SEI,39,14/12/2021,Evento do Processo Original,False
003709/2022,DAE_SEI,40,14/12/2021,Evento do Processo Original,False
003709/2022,DAE_SEI,41,21/02/2022,Evento do Processo Original,False
003709/2022,DAE_SEI,42,17/03/2022,Evento do Processo Original,False
003709/2022,DAE_SEI,43,20/04/2022,Evento do Processo Original,False
003709/2022,DAE_SEI,44,05/05/2022,Evento do Processo Original,False
003709/2022,DAE_SEI,45,05/05/2022,Evento do Processo Original,False
003709/2022,DAE_SEI,46,05/05/2022,Evento do Processo Original,False
003709/2022,DAE_SEI,47,18/05/2022,Evento do Processo Original,False
003709/2022,DAE_SEI,48,25/05/2022,Evento do Processo Original,False
003709/2022,DAE_SEI,49,12/07/2022,Evento do Processo Original,False
003709/2022,DAE_SEI,50,12/07/2022,Evento do Processo Original,False
003709/2022,DAE_SEI,51,12/07/2022,Evento do Processo Original,False
003709/2022,DAE_SEI,52,12/07/2022,Evento do Processo Original,False
003709/2022,DAE_SEI,53,12/07/2022,Evento do Processo Original,False
003709/2022,DAE_SEI,54,12/07/2022,Evento do Processo Original,False
003709/2022,DAE_SEI,55,13/07/2022,Evento do Processo Original,False
003709/2022,DAE_SEI,56,20/07/2022,Evento do Processo Original,False
003709/2022,DAE_SEI,57,03/08/2022,Evento do Processo Original,False
003709/2022,DAE_SEI,58,04/08/2022,Evento do Processo Original,False
003709/2022,DAE_SEI,59,04/08/2022,Evento do Processo Original,False
003709/2022,DAE_SEI,60,04/08/2022,Evento do Processo Original,False
003709/2022,DAE_SEI,61,04/08/2022,Evento do Processo Original,False
003709/2022,DAE_SEI,62,09/08/2022,Evento do Processo Original,False
003709/2022,DAE_SEI,63,10/08/2022,Evento do Processo Original,False
003709/2022,DAE_SEI,64,16/08/2022,Evento do Processo Original,False
003709/2022,DAE_SEI,65,25/08/2022,Evento do Processo Original,False
003709/2022,DAE_SEI,66,31/08/2022,Evento do Processo Original,False
003709/2022,DAE_SEI,67,01/09/2022,Evento do Processo Original,False
003709/2022,DAE_SEI,68,01/09/2022,Evento do Processo Original,False
003709/2022,DAE_SEI,69,02/09/2022,Evento do Processo Original,False
003709/2022,DAE_SEI,70,14/09/2022,Evento do Processo Original,False
003709/2022,DAE_SEI,71,22/09/2022,Evento do Processo Original,False
003709/2022,DAE_SEI,72,13/10/2022,Evento do Processo Original,False
003709/2022,DAE_SEI,73,23/11/2022,Evento do Processo Original,False
003709/2022,DAE_SEI,74,23/11/2022,Evento do Processo Original,False
005310/2017,DE,12,20/07/2017,Termo de Apensamento,False
005310/2017,DE,26,06/06/2018,Termo de Apensamento,False
000101/2022,DE,51,01/07/2024,Processo_distribuicao_relator_TCE,False
000115/2022,DE,48,01/07/2024,Processo_distribuicao_relator_TCE,False
000119/2022,DE,47,01/07/2024,Capa,False
000119/2022,DE,48,01/07/2024,Processo_distribuicao_relator_TCE,False
000123/2022,DE,45,01/07/2024,Capa,False
000123/2022,DE,46,01/07/2024,Processo_distribuicao_relator_TCE,False
000134/2022,DE,65,01/07/2024,Capa,False
000134/2022,DE,66,01/07/2024,Processo_distribuicao_relator_TCE,False
003006/2022,DE,47,01/07/2024,Capa,False
003006/2022,DE,48,01/07/2024,Processo_distribuicao_relator_TCE,False
000142/2023,DE,64,01/07/2024,Capa,False
000142/2023,DE,65,01/07/2024,Processo_distribuicao_relator_TCE,False
002564/2024,DE,50,01/07/2024,Capa,False
002564/2024,DE,51,01/07/2024,Processo_distribuicao_relator_TCE,False
002062/2024,DE,42,01/07/2024,Capa,False
002062/2024,DE,43,01/07/2024,Processo_distribuicao_relator_TCE,False
002701/2022,DE,52,25/06/2024,Capa,False
000101/2022,DE,50,01/07/2024,Capa,False
000115/2022,DE,47,01/07/2024,Capa,False
000115/2022,GCADE,44,06/02/2024,,False
000119/2022,GCADE,44,06/02/2024,,False
003006/2022,GCADE,44,06/02/2024,,False
000123/2022,GCADE,42,06/02/2024,,False
000134/2022,GCADE,62,06/02/2024,,False
000130/2023,GCGIL,74,24/01/2025,DESPACHO...,False
002701/2022,GCGIL,63,28/01/2026,DESPACHO...,False
